label,reviewId,placeId,reviewUrl,url,title,categoryName,genre,text,stars,publishedAtDate,likesCount,name,isLocalGuide,reviewerNumberOfReviews,reviewImageUrls/0,reviewImageUrls/1,reviewImageUrls/2
fake,ChZDSUhNMG9nS0VJQ0FnSUNxa1B2V05REAEF,ChIJR6ty2CL3wIcRE19iMpUAv_4,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNxa1B2V05REAE!2m1!1s0x0:0xfebf009532625f13!3m1!1s2@1:CIHM0ogKEICAgICqkPvWNQ%7CCgwI2varhQYQoILWowM%7C?hl=en-US,"https://www.google.de/maps/place/Courtyard+by+Marriott+Kansas+City+at+Briarcliff/@39.1148203,-94.7887169,11z/data=!4m9!3m8!1s0x87c0f722d872ab47:0xfebf009532625f13!5m2!4m1!1i2!8m2!3d39.165472!4d-94.5952785!16s%2Fg%2F11y5y94jh?hl=en",Courtyard by Marriott Kansas City at Briarcliff,Hotel,hotel, Excellent service and rooms. Very comfortable setting. Beautiful pool and jacuzzi. Excellent breakfast. No complaints. ,4.0,2020-10-18T19:43:02,0.0,Lewis Marshall,False,204.0,https://raw.githubusercontent.com/MichaelSeitz98/seminararbeit_review_detection/main/02_Images/fake_image_url_0/248_ChZDSUhNMG9nS0VJQ0FnSUNxa1B2V05REAE_fake_reviewImageUrls_0.png,https://raw.githubusercontent.com/MichaelSeitz98/seminararbeit_review_detection/main/02_Images/fake_image_url_1/248_ChZDSUhNMG9nS0VJQ0FnSUNxa1B2V05REAEF_fake_reviewImageUrls_1.png,https://raw.githubusercontent.com/MichaelSeitz98/seminararbeit_review_detection/main/02_Images/fake_image_url_2/248_ChZDSUhNMG9nS0VJQ0FnSUNxa1B2V05REAEF_fake_reviewImageUrls_2.png
fake,ChdDSUhNMG9nS0VJQ0FnSUMtc2Q3TTZBRRABF,ChIJR6ty2CL3wIcRE19iMpUAv_4,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUMtc2Q3TTZBRRAB!2m1!1s0x0:0xfebf009532625f13!3m1!1s2@1:CIHM0ogKEICAgIC-sd7M6AE%7CCgwI__efmwYQ6LyM-wI%7C?hl=en-US,"https://www.google.de/maps/place/Courtyard+by+Marriott+Kansas+City+at+Briarcliff/@39.1148203,-94.7887169,11z/data=!4m9!3m8!1s0x87c0f722d872ab47:0xfebf009532625f13!5m2!4m1!1i2!8m2!3d39.165472!4d-94.5952785!16s%2Fg%2F11y5y94jh?hl=en",Courtyard by Marriott Kansas City at Briarcliff,Hotel,hotel," Really friendly staff, beautiful rooms (we stayed in a suite with a large bedroom, kitchenette and living room) and the tram service to Old San Juan was very reliable and never more than 5 minutes late. Will absolutely stay here again! ",5.0,2017-02-11T07:51:04,1.0,Diana Young,False,282.0,https://raw.githubusercontent.com/MichaelSeitz98/seminararbeit_review_detection/main/02_Images/fake_image_url_0/249_ChdDSUhNMG9nS0VJQ0FnSUMtc2Q3TTZBRRAB_fake_reviewImageUrls_0.png,https://raw.githubusercontent.com/MichaelSeitz98/seminararbeit_review_detection/main/02_Images/fake_image_url_1/249_ChdDSUhNMG9nS0VJQ0FnSUMtc2Q3TTZBRRABF_fake_reviewImageUrls_1.png,https://raw.githubusercontent.com/MichaelSeitz98/seminararbeit_review_detection/main/02_Images/fake_image_url_2/249_ChdDSUhNMG9nS0VJQ0FnSUMtc2Q3TTZBRRABF_fake_reviewImageUrls_2.png
fake,ChZDSUhNMG9nS0VJQ0FnSUNHNl92YWR3EAEF,ChIJR6ty2CL3wIcRE19iMpUAv_4,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNHNl92YWR3EAE!2m1!1s0x0:0xfebf009532625f13!3m1!1s2@1:CIHM0ogKEICAgICG6_vadw%7CCgwIjqCsjAYQ-K-1sgI%7C?hl=en-US,"https://www.google.de/maps/place/Courtyard+by+Marriott+Kansas+City+at+Briarcliff/@39.1148203,-94.7887169,11z/data=!4m9!3m8!1s0x87c0f722d872ab47:0xfebf009532625f13!5m2!4m1!1i2!8m2!3d39.165472!4d-94.5952785!16s%2Fg%2F11y5y94jh?hl=en",Courtyard by Marriott Kansas City at Briarcliff,Hotel,hotel, Very friendly there the rooms are nice my family enjoyed staying here while we visited Redwood National Park ,5.0,2017-07-06T18:18:45,0.0,Hilary Parkes,False,134.0,https://raw.githubusercontent.com/MichaelSeitz98/seminararbeit_review_detection/main/02_Images/fake_image_url_0/250_ChZDSUhNMG9nS0VJQ0FnSUNHNl92YWR3EAE_fake_reviewImageUrls_0.png,https://raw.githubusercontent.com/MichaelSeitz98/seminararbeit_review_detection/main/02_Images/fake_image_url_1/250_ChZDSUhNMG9nS0VJQ0FnSUNHNl92YWR3EAEF_fake_reviewImageUrls_1.png,https://raw.githubusercontent.com/MichaelSeitz98/seminararbeit_review_detection/main/02_Images/fake_image_url_2/250_ChZDSUhNMG9nS0VJQ0FnSUNHNl92YWR3EAEF_fake_reviewImageUrls_2.png
fake,ChZDSUhNMG9nS0VJQ0FnSUR1dF9IM013EAEF,ChIJR6ty2CL3wIcRE19iMpUAv_4,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUR1dF9IM013EAE!2m1!1s0x0:0xfebf009532625f13!3m1!1s2@1:CIHM0ogKEICAgIDut_H3Mw%7CCgwIyLvmmwYQuIqbrQE%7C?hl=en-US,"https://www.google.de/maps/place/Courtyard+by+Marriott+Kansas+City+at+Briarcliff/@39.1148203,-94.7887169,11z/data=!4m9!3m8!1s0x87c0f722d872ab47:0xfebf009532625f13!5m2!4m1!1i2!8m2!3d39.165472!4d-94.5952785!16s%2Fg%2F11y5y94jh?hl=en",Courtyard by Marriott Kansas City at Briarcliff,Hotel,hotel," Cute resort! We went to Calico to hunt and stayed at the resort while there and rented an RV.
We rented a RV with kitchen and it was pretty roomy! The unit had everything we needed in it. I especially appreciated how clean it was when we first opened the door! There is an actual washer and dryer outside and the drying rack is big enough to hang a quilt. The resort is only open seasonally.

We stayed in a hotel room. The room was clean, but not as roomy as the RV. It has a kitchenette with no stove and fridge. Only microwave. There is a mini fridge. The pull out bed's mattress was extremely soft and hard to get comfortable on, but I think it's the same for all of them. (How you sleepin?) There’s only a (one) bar of soap in the bathroom. Washed my hands 3 times just washing one hand.

The resort has",3.0,2021-11-23T15:55:12,0.0,Pamela Chambers,False,88.0,https://raw.githubusercontent.com/MichaelSeitz98/seminararbeit_review_detection/main/02_Images/fake_image_url_0/251_ChZDSUhNMG9nS0VJQ0FnSUR1dF9IM013EAE_fake_reviewImageUrls_0.png,https://raw.githubusercontent.com/MichaelSeitz98/seminararbeit_review_detection/main/02_Images/fake_image_url_1/251_ChZDSUhNMG9nS0VJQ0FnSUR1dF9IM013EAEF_fake_reviewImageUrls_1.png,https://raw.githubusercontent.com/MichaelSeitz98/seminararbeit_review_detection/main/02_Images/fake_image_url_2/251_ChZDSUhNMG9nS0VJQ0FnSUR1dF9IM013EAEF_fake_reviewImageUrls_2.png
fake,ChZDSUhNMG9nS0VJQ0FnSUNZOHVLRkd3EAEF,ChIJR6ty2CL3wIcRE19iMpUAv_4,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNZOHVLRkd3EAE!2m1!1s0x0:0xfebf009532625f13!3m1!1s2@1:CIHM0ogKEICAgICY8uKFGw%7CCgwI5Le05QUQkIn7rwE%7C?hl=en-US,"https://www.google.de/maps/place/Courtyard+by+Marriott+Kansas+City+at+Briarcliff/@39.1148203,-94.7887169,11z/data=!4m9!3m8!1s0x87c0f722d872ab47:0xfebf009532625f13!5m2!4m1!1i2!8m2!3d39.165472!4d-94.5952785!16s%2Fg%2F11y5y94jh?hl=en",Courtyard by Marriott Kansas City at Briarcliff,Hotel,hotel," Very nice resort. Outdoor living spaces were great, 2 pools. Well appointed rooms. Great food at the cafe. Walking distance to Glen Haven, but shop there with care as many places did not honor credit cards. No place to walk to in Glen Haven but we didn’t mind that. ",4.0,2023-02-06T01:38:47,3.0,Bruce Hodgson,False,348.0,https://raw.githubusercontent.com/MichaelSeitz98/seminararbeit_review_detection/main/02_Images/fake_image_url_0/252_ChZDSUhNMG9nS0VJQ0FnSUNZOHVLRkd3EAE_fake_reviewImageUrls_0.png,https://raw.githubusercontent.com/MichaelSeitz98/seminararbeit_review_detection/main/02_Images/fake_image_url_1/252_ChZDSUhNMG9nS0VJQ0FnSUNZOHVLRkd3EAEF_fake_reviewImageUrls_1.png,https://raw.githubusercontent.com/MichaelSeitz98/seminararbeit_review_detection/main/02_Images/fake_image_url_2/252_ChZDSUhNMG9nS0VJQ0FnSUNZOHVLRkd3EAEF_fake_reviewImageUrls_2.png
fake,ChZDSUhNMG9nS0VJQ0FnSUNnaGNqUElREAEF,ChIJR6ty2CL3wIcRE19iMpUAv_4,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNnaGNqUElREAE!2m1!1s0x0:0xfebf009532625f13!3m1!1s2@1:CIHM0ogKEICAgICghcjPIQ%7CCgsIg4Of2gUQwNHhIw%7C?hl=en-US,"https://www.google.de/maps/place/Courtyard+by+Marriott+Kansas+City+at+Briarcliff/@39.1148203,-94.7887169,11z/data=!4m9!3m8!1s0x87c0f722d872ab47:0xfebf009532625f13!5m2!4m1!1i2!8m2!3d39.165472!4d-94.5952785!16s%2Fg%2F11y5y94jh?hl=en",Courtyard by Marriott Kansas City at Briarcliff,Hotel,hotel, Staff was very helpful to us. We lost a wallet at a restaurant and the manager in the store found and returned it. Thanks for the great service. ,5.0,2020-03-30T06:20:29,0.0,Teresa Harris,True,636.0,https://raw.githubusercontent.com/MichaelSeitz98/seminararbeit_review_detection/main/02_Images/fake_image_url_0/253_ChZDSUhNMG9nS0VJQ0FnSUNnaGNqUElREAE_fake_reviewImageUrls_0.png,https://raw.githubusercontent.com/MichaelSeitz98/seminararbeit_review_detection/main/02_Images/fake_image_url_1/253_ChZDSUhNMG9nS0VJQ0FnSUNnaGNqUElREAEF_fake_reviewImageUrls_1.png,https://raw.githubusercontent.com/MichaelSeitz98/seminararbeit_review_detection/main/02_Images/fake_image_url_2/253_ChZDSUhNMG9nS0VJQ0FnSUNnaGNqUElREAEF_fake_reviewImageUrls_2.png
fake,ChdDSUhNMG9nS0VJQ0FnSURJdWRiNWhBRRABF,ChIJR6ty2CL3wIcRE19iMpUAv_4,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURJdWRiNWhBRRAB!2m1!1s0x0:0xfebf009532625f13!3m1!1s2@1:CIHM0ogKEICAgIDIudb5hAE%7CCgwIxbzm4QUQt_Td1QI%7C?hl=en-US,"https://www.google.de/maps/place/Courtyard+by+Marriott+Kansas+City+at+Briarcliff/@39.1148203,-94.7887169,11z/data=!4m9!3m8!1s0x87c0f722d872ab47:0xfebf009532625f13!5m2!4m1!1i2!8m2!3d39.165472!4d-94.5952785!16s%2Fg%2F11y5y94jh?hl=en",Courtyard by Marriott Kansas City at Briarcliff,Hotel,hotel," Our second time staying at this property and I don't think we'll look to find another.  Great food, wonderful staff and clean rooms. ",5.0,2022-11-07T04:34:13,0.0,Ian Morris,True,7.0,https://raw.githubusercontent.com/MichaelSeitz98/seminararbeit_review_detection/main/02_Images/fake_image_url_0/254_ChdDSUhNMG9nS0VJQ0FnSURJdWRiNWhBRRAB_fake_reviewImageUrls_0.png,https://raw.githubusercontent.com/MichaelSeitz98/seminararbeit_review_detection/main/02_Images/fake_image_url_1/254_ChdDSUhNMG9nS0VJQ0FnSURJdWRiNWhBRRABF_fake_reviewImageUrls_1.png,https://raw.githubusercontent.com/MichaelSeitz98/seminararbeit_review_detection/main/02_Images/fake_image_url_2/254_ChdDSUhNMG9nS0VJQ0FnSURJdWRiNWhBRRABF_fake_reviewImageUrls_2.png
fake,ChZDSUhNMG9nS0VJQ0FnSUMteXZqSEl3EAEF,ChIJR6ty2CL3wIcRE19iMpUAv_4,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUMteXZqSEl3EAE!2m1!1s0x0:0xfebf009532625f13!3m1!1s2@1:CIHM0ogKEICAgIC-yvjHIw%7CCgsI5bWBmwYQiJr5ZA%7C?hl=en-US,"https://www.google.de/maps/place/Courtyard+by+Marriott+Kansas+City+at+Briarcliff/@39.1148203,-94.7887169,11z/data=!4m9!3m8!1s0x87c0f722d872ab47:0xfebf009532625f13!5m2!4m1!1i2!8m2!3d39.165472!4d-94.5952785!16s%2Fg%2F11y5y94jh?hl=en",Courtyard by Marriott Kansas City at Briarcliff,Hotel,hotel," Had an awesome experience. The first room we received was kinda hot, with the vent on the floor so we kept our feet off the floor. After a little over an hour, we go them to change our room because of the air vent. They were extremely helpful and accommodating. The bellman helped us pack everything in our car and they were so kind! We liked them so much we stayed another night! We got a fridge and microwave in this room! Shower was clean, water was nice and hot! Bed was so comfy and room was huge with the fridge and microwave!  ATM and other conventisment store ub the first floor. The fun zone is two hours. Always fun!!❤️

Also, the sky top cafe has amazing food. I had breakfast there and it was incredible. You get a beautiful view without leaving the hotel. I split a raspberry truffle crepe with my friend and it was better than I could ask for. Sweet and savory",5.0,2020-09-22T19:39:25,0.0,Dawn Archer,False,30.0,https://raw.githubusercontent.com/MichaelSeitz98/seminararbeit_review_detection/main/02_Images/fake_image_url_0/255_ChZDSUhNMG9nS0VJQ0FnSUMteXZqSEl3EAE_fake_reviewImageUrls_0.png,https://raw.githubusercontent.com/MichaelSeitz98/seminararbeit_review_detection/main/02_Images/fake_image_url_1/255_ChZDSUhNMG9nS0VJQ0FnSUMteXZqSEl3EAEF_fake_reviewImageUrls_1.png,https://raw.githubusercontent.com/MichaelSeitz98/seminararbeit_review_detection/main/02_Images/fake_image_url_2/255_ChZDSUhNMG9nS0VJQ0FnSUMteXZqSEl3EAEF_fake_reviewImageUrls_2.png
fake,ChdDSUhNMG9nS0VJQ0FnSURlaHJQNGpnRRABF,ChIJR6ty2CL3wIcRE19iMpUAv_4,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURlaHJQNGpnRRAB!2m1!1s0x0:0xfebf009532625f13!3m1!1s2@1:CIHM0ogKEICAgIDehrP4jgE%7CCgwI5cOTmgYQ0OjR4AI%7C?hl=en-US,"https://www.google.de/maps/place/Courtyard+by+Marriott+Kansas+City+at+Briarcliff/@39.1148203,-94.7887169,11z/data=!4m9!3m8!1s0x87c0f722d872ab47:0xfebf009532625f13!5m2!4m1!1i2!8m2!3d39.165472!4d-94.5952785!16s%2Fg%2F11y5y94jh?hl=en",Courtyard by Marriott Kansas City at Briarcliff,Hotel,hotel," Hotel is nice, the fire sprinklers and the fire alarms sounded at 3am on the weekend and it scared everyone... had to block offin reception and the exit signs were flashing.

I had a reservation and they said they didn't have it... I did have a confirmation that said suite 1 im was told to say suite 1a and they had no problems.

The room was great and check out was easy enough UPDATE...

What's sad is I didn't even get a credit for any kind of complimentary food because of their incident and charging MY credit card for rooms I DIDN'T STAY IN the night per room for none occupancy for suites 1 and 1a.

I was charged twice for my room and none of my charges were credited back. They didn't even offer food.

The rooms in the building they put on our gift cards had cob webs around the window shutters and trash on the window sills and had to take the trash",1.0,2017-01-16T14:16:57,0.0,Charlie Jones,False,18.0,https://raw.githubusercontent.com/MichaelSeitz98/seminararbeit_review_detection/main/02_Images/fake_image_url_0/256_ChdDSUhNMG9nS0VJQ0FnSURlaHJQNGpnRRAB_fake_reviewImageUrls_0.png,https://raw.githubusercontent.com/MichaelSeitz98/seminararbeit_review_detection/main/02_Images/fake_image_url_1/256_ChdDSUhNMG9nS0VJQ0FnSURlaHJQNGpnRRABF_fake_reviewImageUrls_1.png,https://raw.githubusercontent.com/MichaelSeitz98/seminararbeit_review_detection/main/02_Images/fake_image_url_2/256_ChdDSUhNMG9nS0VJQ0FnSURlaHJQNGpnRRABF_fake_reviewImageUrls_2.png
fake,ChZDSUhNMG9nS0VJQ0FnSURVbnRQU2F3EAEF,ChIJR6ty2CL3wIcRE19iMpUAv_4,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURVbnRQU2F3EAE!2m1!1s0x0:0xfebf009532625f13!3m1!1s2@1:CIHM0ogKEICAgIDUntPSaw%7CCgwIi_OE6wUQuKqn3QE%7C?hl=en-US,"https://www.google.de/maps/place/Courtyard+by+Marriott+Kansas+City+at+Briarcliff/@39.1148203,-94.7887169,11z/data=!4m9!3m8!1s0x87c0f722d872ab47:0xfebf009532625f13!5m2!4m1!1i2!8m2!3d39.165472!4d-94.5952785!16s%2Fg%2F11y5y94jh?hl=en",Courtyard by Marriott Kansas City at Briarcliff,Hotel,hotel," I worked the garage door opener and got locked in, 2 free #2 meals there, walk the 3 blocks to Safeway first to find a small cooler, and the next morning got a free breakfast. Reasonably priced, excellent staff. Would definitely do it again. It would be hnnaic as they were swamped. ",5.0,2019-04-05T02:41:14,0.0,Jane Khan,True,4.0,https://raw.githubusercontent.com/MichaelSeitz98/seminararbeit_review_detection/main/02_Images/fake_image_url_0/257_ChZDSUhNMG9nS0VJQ0FnSURVbnRQU2F3EAE_fake_reviewImageUrls_0.png,https://raw.githubusercontent.com/MichaelSeitz98/seminararbeit_review_detection/main/02_Images/fake_image_url_1/257_ChZDSUhNMG9nS0VJQ0FnSURVbnRQU2F3EAEF_fake_reviewImageUrls_1.png,https://raw.githubusercontent.com/MichaelSeitz98/seminararbeit_review_detection/main/02_Images/fake_image_url_2/257_ChZDSUhNMG9nS0VJQ0FnSURVbnRQU2F3EAEF_fake_reviewImageUrls_2.png
fake,ChZDSUhNMG9nS0VJQ0FnSURvMXFyblhREAEF,ChIJR6ty2CL3wIcRE19iMpUAv_4,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURvMXFyblhREAE!2m1!1s0x0:0xfebf009532625f13!3m1!1s2@1:CIHM0ogKEICAgIDo1qrnXQ%7CCgsIt-Ku5AUQkO2LaA%7C?hl=en-US,"https://www.google.de/maps/place/Courtyard+by+Marriott+Kansas+City+at+Briarcliff/@39.1148203,-94.7887169,11z/data=!4m9!3m8!1s0x87c0f722d872ab47:0xfebf009532625f13!5m2!4m1!1i2!8m2!3d39.165472!4d-94.5952785!16s%2Fg%2F11y5y94jh?hl=en",Courtyard by Marriott Kansas City at Briarcliff,Hotel,hotel," our second time here... same great experience... hospitality and welcome is warm, friendly and exceptional!! right off the interstate, pet friendly, clean and updated. we will be back again... ",5.0,2018-12-19T05:21:15,0.0,Leah Norris,True,67.0,https://raw.githubusercontent.com/MichaelSeitz98/seminararbeit_review_detection/main/02_Images/fake_image_url_0/258_ChZDSUhNMG9nS0VJQ0FnSURvMXFyblhREAE_fake_reviewImageUrls_0.png,https://raw.githubusercontent.com/MichaelSeitz98/seminararbeit_review_detection/main/02_Images/fake_image_url_1/258_ChZDSUhNMG9nS0VJQ0FnSURvMXFyblhREAEF_fake_reviewImageUrls_1.png,https://raw.githubusercontent.com/MichaelSeitz98/seminararbeit_review_detection/main/02_Images/fake_image_url_2/258_ChZDSUhNMG9nS0VJQ0FnSURvMXFyblhREAEF_fake_reviewImageUrls_2.png
fake,ChZDSUhNMG9nS0VJQ0FnSUNHODdTTU5nEAEF,ChIJR6ty2CL3wIcRE19iMpUAv_4,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNHODdTTU5nEAE!2m1!1s0x0:0xfebf009532625f13!3m1!1s2@1:CIHM0ogKEICAgICG87SMNg%7CCgwI1OOmjAYQqMbzpAM%7C?hl=en-US,"https://www.google.de/maps/place/Courtyard+by+Marriott+Kansas+City+at+Briarcliff/@39.1148203,-94.7887169,11z/data=!4m9!3m8!1s0x87c0f722d872ab47:0xfebf009532625f13!5m2!4m1!1i2!8m2!3d39.165472!4d-94.5952785!16s%2Fg%2F11y5y94jh?hl=en",Courtyard by Marriott Kansas City at Briarcliff,Hotel,hotel," Great amenities. They market room service to order off the menu, but since it is a fancy hotel everything costs $30 and up. Gone are the days of $10 cheeseburgers. It wasn't available on the menu, but I was able to get a chicken caesar salad. It was good but way overpriced. There is no coffee pot. Not a deal breaker, but annoying. The fitness center has every machine you could want, but the bike seat is covered in shampoo crumbles and hair product. Hopefully the cleaning crew is putting these products where they are supposed to be! It is a 10+ minute walk to the convention center if you use the tram. Take the tram and get off right outside. If it's sunny the walk is brutal in the heat. ",1.0,2017-07-22T16:59:56,0.0,Eileen Lawrence,True,7.0,https://raw.githubusercontent.com/MichaelSeitz98/seminararbeit_review_detection/main/02_Images/fake_image_url_0/259_ChZDSUhNMG9nS0VJQ0FnSUNHODdTTU5nEAE_fake_reviewImageUrls_0.png,https://raw.githubusercontent.com/MichaelSeitz98/seminararbeit_review_detection/main/02_Images/fake_image_url_1/259_ChZDSUhNMG9nS0VJQ0FnSUNHODdTTU5nEAEF_fake_reviewImageUrls_1.png,https://raw.githubusercontent.com/MichaelSeitz98/seminararbeit_review_detection/main/02_Images/fake_image_url_2/259_ChZDSUhNMG9nS0VJQ0FnSUNHODdTTU5nEAEF_fake_reviewImageUrls_2.png
fake,ChZDSUhNMG9nS0VJQ0FnSUNBbnFyZmFREAEF,ChIJSWDQBjSEwIcRa4BH7zNkNU4,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNBbnFyZmFREAE!2m1!1s0x0:0x4e356433ef47806b!3m1!1s2@1:CIHM0ogKEICAgICAnqrfaQ%7CCgwIwMSK3QUQsJexkgE%7C?hl=en-US,"https://www.google.de/maps/place/RODEO+MEXICAN+RESTAURANT/@38.9180532,-95.2268702,10z/data=!4m6!3m5!1s0x87c0843406d06049:0x4e356433ef47806b!8m2!3d39.1174976!4d-94.94028!16s%2Fg%2F1q6n2tdcj?hl=en",RODEO MEXICAN RESTAURANT,Mexican restaurant,restaurant, They have a few Americans and other Westerners there. They do have English speaking wait staff. Nothing that can't be handled. The non-Mexican fare is not as good. Taste like Fox Del Montero's The quesadillas and chimichangas are good. ,1.0,2022-04-12T03:36:40,0.0,Kelly Simpson,False,225.0,https://raw.githubusercontent.com/MichaelSeitz98/seminararbeit_review_detection/main/02_Images/fake_image_url_0/260_ChZDSUhNMG9nS0VJQ0FnSUNBbnFyZmFREAE_fake_reviewImageUrls_0.png,https://raw.githubusercontent.com/MichaelSeitz98/seminararbeit_review_detection/main/02_Images/fake_image_url_1/260_ChZDSUhNMG9nS0VJQ0FnSUNBbnFyZmFREAEF_fake_reviewImageUrls_1.png,https://raw.githubusercontent.com/MichaelSeitz98/seminararbeit_review_detection/main/02_Images/fake_image_url_2/260_ChZDSUhNMG9nS0VJQ0FnSUNBbnFyZmFREAEF_fake_reviewImageUrls_2.png
fake,ChZDSUhNMG9nS0VJQ0FnSUM2d3FIV0V3EAEF,ChIJSWDQBjSEwIcRa4BH7zNkNU4,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUM2d3FIV0V3EAE!2m1!1s0x0:0x4e356433ef47806b!3m1!1s2@1:CIHM0ogKEICAgIC6wqHWEw%7CCgwIs7S_iQYQ8K7MtwE%7C?hl=en-US,"https://www.google.de/maps/place/RODEO+MEXICAN+RESTAURANT/@38.9180532,-95.2268702,10z/data=!4m6!3m5!1s0x87c0843406d06049:0x4e356433ef47806b!8m2!3d39.1174976!4d-94.94028!16s%2Fg%2F1q6n2tdcj?hl=en",RODEO MEXICAN RESTAURANT,Mexican restaurant,restaurant," Absolutely LOVE this gem! If you're in a hurry - Ordered at the front and pay for pickup. Food is delicious and fresh, work staff is friendly,and the patio is great for eating out of doors. Dinner Saturday night brings live music. Stop by - you won't be disappointed! ",5.0,2016-09-15T09:42:01,0.0,Joseph Miller,True,7.0,https://raw.githubusercontent.com/MichaelSeitz98/seminararbeit_review_detection/main/02_Images/fake_image_url_0/261_ChZDSUhNMG9nS0VJQ0FnSUM2d3FIV0V3EAE_fake_reviewImageUrls_0.png,https://raw.githubusercontent.com/MichaelSeitz98/seminararbeit_review_detection/main/02_Images/fake_image_url_1/261_ChZDSUhNMG9nS0VJQ0FnSUM2d3FIV0V3EAEF_fake_reviewImageUrls_1.png,https://raw.githubusercontent.com/MichaelSeitz98/seminararbeit_review_detection/main/02_Images/fake_image_url_2/261_ChZDSUhNMG9nS0VJQ0FnSUM2d3FIV0V3EAEF_fake_reviewImageUrls_2.png
fake,ChdDSUhNMG9nS0VJQ0FnSUM2a1kyUHhnRRABF,ChIJSWDQBjSEwIcRa4BH7zNkNU4,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUM2a1kyUHhnRRAB!2m1!1s0x0:0x4e356433ef47806b!3m1!1s2@1:CIHM0ogKEICAgIC6kY2PxgE%7CCgwIutPaiQYQ8MbcrAI%7C?hl=en-US,"https://www.google.de/maps/place/RODEO+MEXICAN+RESTAURANT/@38.9180532,-95.2268702,10z/data=!4m6!3m5!1s0x87c0843406d06049:0x4e356433ef47806b!8m2!3d39.1174976!4d-94.94028!16s%2Fg%2F1q6n2tdcj?hl=en",RODEO MEXICAN RESTAURANT,Mexican restaurant,restaurant, Always so friendly and good food endicores ,5.0,2018-04-08T13:09:44,3.0,Melissa Walker,True,191.0,https://raw.githubusercontent.com/MichaelSeitz98/seminararbeit_review_detection/main/02_Images/fake_image_url_0/262_ChdDSUhNMG9nS0VJQ0FnSUM2a1kyUHhnRRAB_fake_reviewImageUrls_0.png,https://raw.githubusercontent.com/MichaelSeitz98/seminararbeit_review_detection/main/02_Images/fake_image_url_1/262_ChdDSUhNMG9nS0VJQ0FnSUM2a1kyUHhnRRABF_fake_reviewImageUrls_1.png,https://raw.githubusercontent.com/MichaelSeitz98/seminararbeit_review_detection/main/02_Images/fake_image_url_2/262_ChdDSUhNMG9nS0VJQ0FnSUM2a1kyUHhnRRABF_fake_reviewImageUrls_2.png
