text,reviewId,url,placeId,categoryName,stars,title,reviewImageUrls/0,genre
"RV PARK REVIEW: Not a bad park!  Room between sites and lots of grass around for dogs. Too bad it isn't full hookup.

Also it would be nice if they made a dog park! There's lots of space for one and it would really enhance the park. Almost everyone there had dogs.

Cards to bathrooms wouldn't work.",ChZDSUhNMG9nS0VJQ0FnSURVNUtfZ2VnEAE,"https://www.google.com/maps/place/Hollywood+Casino+%26+Hotel+Joliet/@41.3928088,-96.3317368,6z/data=!4m9!3m8!1s0x880e6243b05a33d1:0x8d499604b2a24ecb!5m2!4m1!1i2!8m2!3d41.4792997!4d-88.1453519!16s%2Fg%2F1tg4lzpx?hl=en",ChIJ0TNasENiDogRy06isgSWSY0,Casino,3.0,Hollywood Casino & Hotel Joliet,https://lh5.googleusercontent.com/p/AF1QipNlR8NvHWtbNjZMtqwTSYsK3615cnuHtm-zyvLq=w150-h150-k-no-p,hotel
The patty melt was great at the sport bar.  Loved it all,ChdDSUhNMG9nS0VJQ0FnSUNvODlqUHFnRRAB,"https://www.google.com/maps/place/Hollywood+Casino+%26+Hotel+Joliet/@41.3928088,-96.3317368,6z/data=!4m9!3m8!1s0x880e6243b05a33d1:0x8d499604b2a24ecb!5m2!4m1!1i2!8m2!3d41.4792997!4d-88.1453519!16s%2Fg%2F1tg4lzpx?hl=en",ChIJ0TNasENiDogRy06isgSWSY0,Casino,3.0,Hollywood Casino & Hotel Joliet,https://lh5.googleusercontent.com/p/AF1QipMncMh-yO5oxgTsCRBo9ymkOKC4aotFQRMwyQPn=w150-h150-k-no-p,hotel
11/22/16 Over The Road Truckers they come into town very late and find out all the truck stops are full come on over to Hollywood Casino and do some gambling there's plenty of room and check this out.... I just submitted some photographs of wild turkey grazing in the yard just before Thanksgiving how perfect..... it's making me hungry haha.... HAVE THE BEST THANKSGIVING YA'LL....  :))))),ChdDSUhNMG9nS0VJQ0FnSUNReUozbnJ3RRAB,"https://www.google.com/maps/place/Hollywood+Casino+%26+Hotel+Joliet/@41.3928088,-96.3317368,6z/data=!4m9!3m8!1s0x880e6243b05a33d1:0x8d499604b2a24ecb!5m2!4m1!1i2!8m2!3d41.4792997!4d-88.1453519!16s%2Fg%2F1tg4lzpx?hl=en",ChIJ0TNasENiDogRy06isgSWSY0,Casino,4.0,Hollywood Casino & Hotel Joliet,https://lh5.googleusercontent.com/p/AF1QipOqhqSbGLmdtpUdi6R_hZl4Pl1LbBZFtlj-pZUv=w150-h150-k-no-p,hotel
I recommend the steak house it was alot of food and very delicious..the staff were amazing...now I didnt win but I had fun ...most definitely be back!,ChZDSUhNMG9nS0VJQ0FnSURNbzVqU0J3EAE,"https://www.google.com/maps/place/Hollywood+Casino+%26+Hotel+Joliet/@41.3928088,-96.3317368,6z/data=!4m9!3m8!1s0x880e6243b05a33d1:0x8d499604b2a24ecb!5m2!4m1!1i2!8m2!3d41.4792997!4d-88.1453519!16s%2Fg%2F1tg4lzpx?hl=en",ChIJ0TNasENiDogRy06isgSWSY0,Casino,5.0,Hollywood Casino & Hotel Joliet,https://lh5.googleusercontent.com/p/AF1QipPchfuj1Yg2jhSdtPKJfUGgnN0sG9Y_1ckGJ0f0=w150-h150-k-no-p,hotel
"Nice place to go to on a weekend, slots are tight but then you are in a casino. Drinks were super reasonable and the place is nice and clean. Good night out overall.",ChZDSUhNMG9nS0VJQ0FnSURXNmVqTEVBEAE,"https://www.google.com/maps/place/Hollywood+Casino+%26+Hotel+Joliet/@41.3928088,-96.3317368,6z/data=!4m9!3m8!1s0x880e6243b05a33d1:0x8d499604b2a24ecb!5m2!4m1!1i2!8m2!3d41.4792997!4d-88.1453519!16s%2Fg%2F1tg4lzpx?hl=en",ChIJ0TNasENiDogRy06isgSWSY0,Casino,4.0,Hollywood Casino & Hotel Joliet,https://lh5.googleusercontent.com/p/AF1QipNVZC3jMYhEUbhhgk0ERcGB2wBT3Sl5OzdVgnVk=w150-h150-k-no-p,hotel
The Franklin Historic Hotel did a great job. The Hotel staff was super helpful. The rooms are also very Historic. Room was clean.,ChZDSUhNMG9nS0VJQ0FnSUNBN0tPZUdREAE,"https://www.google.com/maps/place/Silverado+Franklin+Historic+Hotel+%26+Gaming+Complex,+Legends+Steakhouse+%26+Silverado+Grand+Buffet/@42.1195729,-113.2883483,6z/data=!4m9!3m8!1s0x5332a6a074a974d1:0xb9438f5b159e64d!5m2!4m1!1i2!8m2!3d44.3755516!4d-103.7311272!16s%2Fg%2F11bw_7ly1h?hl=en",ChIJ0XSpdKCmMlMRTeZZsfU4lAs,Hotel,4.0,"Silverado Franklin Historic Hotel & Gaming Complex, Legends Steakhouse & Silverado Grand Buffet",https://lh5.googleusercontent.com/p/AF1QipMfal5nvBmC7pi7QGBrBwmRGyrcscd5csIOXnDU=w150-h150-k-no-p,hotel
"Hotel rooms are not great. They have not been updated since the early 1900s. The room my family and I stayed in had 2 bedrooms and a kitchen room that had the sink drains covered with a sign saying "" Do not use sink "". The bedrooms didn't have doors. The only bathroom was very small and was in the room with the two beds. The king bedroom used to have a bathroom but the door was locked with a table pushed up against it. In the entry room there was a big closet room where the king bathroom used to be,  which obviously was not useable. The entry door wouldn't lock. I had to stick a folded up card behind the door lock to make it latch properly. I was worried about a fire in the old building. I made sure I knew where the fire escapes were. One was out of a window in the main hallway that led to the fire escape stairway. Room left a lot of room for improvement.
The gambling hall was old but had some new remodeled bathrooms with gold bars and new tile.
The dining room downstairs was very nice. Newer design features with newer bathrooms too. Could get down to restaurant from the elevator.",ChdDSUhNMG9nS0VJQ0FnSUMwOEotWnZ3RRAB,"https://www.google.com/maps/place/Silverado+Franklin+Historic+Hotel+%26+Gaming+Complex,+Legends+Steakhouse+%26+Silverado+Grand+Buffet/@42.1195729,-113.2883483,6z/data=!4m9!3m8!1s0x5332a6a074a974d1:0xb9438f5b159e64d!5m2!4m1!1i2!8m2!3d44.3755516!4d-103.7311272!16s%2Fg%2F11bw_7ly1h?hl=en",ChIJ0XSpdKCmMlMRTeZZsfU4lAs,Hotel,2.0,"Silverado Franklin Historic Hotel & Gaming Complex, Legends Steakhouse & Silverado Grand Buffet",https://lh5.googleusercontent.com/p/AF1QipPbSogAqsORAw8G_UIiPuAYq6zQ-ae08s0ynXHd=w150-h150-k-no-p,hotel
Perfect spot and a smoking lounge so you dont have to die in the cold :) really really nice lady at the desk she was there with a smile all of the days we stayed and was pleasant regardless 💗💗💗💗💗,ChZDSUhNMG9nS0VJQ0FnSUQwaHQ3bFBBEAE,"https://www.google.com/maps/place/Silverado+Franklin+Historic+Hotel+%26+Gaming+Complex,+Legends+Steakhouse+%26+Silverado+Grand+Buffet/@42.1195729,-113.2883483,6z/data=!4m9!3m8!1s0x5332a6a074a974d1:0xb9438f5b159e64d!5m2!4m1!1i2!8m2!3d44.3755516!4d-103.7311272!16s%2Fg%2F11bw_7ly1h?hl=en",ChIJ0XSpdKCmMlMRTeZZsfU4lAs,Hotel,5.0,"Silverado Franklin Historic Hotel & Gaming Complex, Legends Steakhouse & Silverado Grand Buffet",https://lh5.googleusercontent.com/p/AF1QipMZacp2xv2EDhz6aUC_2-X0ugQPWoJt5tckwEGr=w150-h150-k-no-p,hotel
This is an awesome old hotel! Please keep in mind it is over 100 years old. The rooms are small and unique. The breakfast buffet sucks. There was not enough people in the kitchen.,ChdDSUhNMG9nS0VJQ0FnSUNBMmV2Z3pRRRAB,"https://www.google.com/maps/place/Silverado+Franklin+Historic+Hotel+%26+Gaming+Complex,+Legends+Steakhouse+%26+Silverado+Grand+Buffet/@42.1195729,-113.2883483,6z/data=!4m9!3m8!1s0x5332a6a074a974d1:0xb9438f5b159e64d!5m2!4m1!1i2!8m2!3d44.3755516!4d-103.7311272!16s%2Fg%2F11bw_7ly1h?hl=en",ChIJ0XSpdKCmMlMRTeZZsfU4lAs,Hotel,3.0,"Silverado Franklin Historic Hotel & Gaming Complex, Legends Steakhouse & Silverado Grand Buffet",https://lh5.googleusercontent.com/p/AF1QipNba9V5_XDlimJI9vMWAGRlI1aYJK17SvSyH3tJ=w150-h150-k-no-p,hotel
"The hotel is a beautiful historic building that is well kept, in some areas, the room we stayed in not being one of them. Looking at pictures from the other reviews it looks like some of the rooms are well maintained. Our room was not. The restaurant was definitely 4.5 stars, food was amazing, service was timely, and again one of the areas of the hotel that are very well decorated and maintained. I would love to come back and stay in a nice e room! The hotel is centrally located by all the shops and dinning.",ChdDSUhNMG9nS0VJQ0FnSURRcFktZDBRRRAB,"https://www.google.com/maps/place/Silverado+Franklin+Historic+Hotel+%26+Gaming+Complex,+Legends+Steakhouse+%26+Silverado+Grand+Buffet/@42.1195729,-113.2883483,6z/data=!4m9!3m8!1s0x5332a6a074a974d1:0xb9438f5b159e64d!5m2!4m1!1i2!8m2!3d44.3755516!4d-103.7311272!16s%2Fg%2F11bw_7ly1h?hl=en",ChIJ0XSpdKCmMlMRTeZZsfU4lAs,Hotel,3.0,"Silverado Franklin Historic Hotel & Gaming Complex, Legends Steakhouse & Silverado Grand Buffet",https://lh5.googleusercontent.com/p/AF1QipMc3GAU1dXVSCQgd_D99OdrHVvH7J0gyjA_Yr8N=w150-h150-k-no-p,hotel
It was like stepping back in time. Great people great restaurants.,ChdDSUhNMG9nS0VJQ0FnSUNVNElISzJnRRAB,"https://www.google.com/maps/place/Silverado+Franklin+Historic+Hotel+%26+Gaming+Complex,+Legends+Steakhouse+%26+Silverado+Grand+Buffet/@42.1195729,-113.2883483,6z/data=!4m9!3m8!1s0x5332a6a074a974d1:0xb9438f5b159e64d!5m2!4m1!1i2!8m2!3d44.3755516!4d-103.7311272!16s%2Fg%2F11bw_7ly1h?hl=en",ChIJ0XSpdKCmMlMRTeZZsfU4lAs,Hotel,5.0,"Silverado Franklin Historic Hotel & Gaming Complex, Legends Steakhouse & Silverado Grand Buffet",https://lh5.googleusercontent.com/p/AF1QipMQCvfUarwH-R0gt96c9aLH7NHelISG2lwIgZVa=w150-h150-k-no-p,hotel
"Franklin Silverado Hotel- Great Location on main street, has nice Restaurant, and Casino. Rooms are nicely restored and updated, loved the history.",ChdDSUhNMG9nS0VJQ0FnSURRMXFPbHNBRRAB,"https://www.google.com/maps/place/Silverado+Franklin+Historic+Hotel+%26+Gaming+Complex,+Legends+Steakhouse+%26+Silverado+Grand+Buffet/@42.1195729,-113.2883483,6z/data=!4m9!3m8!1s0x5332a6a074a974d1:0xb9438f5b159e64d!5m2!4m1!1i2!8m2!3d44.3755516!4d-103.7311272!16s%2Fg%2F11bw_7ly1h?hl=en",ChIJ0XSpdKCmMlMRTeZZsfU4lAs,Hotel,4.0,"Silverado Franklin Historic Hotel & Gaming Complex, Legends Steakhouse & Silverado Grand Buffet",https://lh5.googleusercontent.com/p/AF1QipMlWcnsPLP4mnUjZJFORUAY6_GP3ctnnxSZlQiE=w150-h150-k-no-p,hotel
"It is just okay. Nothing special. Even the weekend buffet for $32 a person just okay. Buffet's has good prime rib, rare cooked but very tender. Crab legs not so good. Nothing is good.",ChZDSUhNMG9nS0VJQ0FnSURVN2R5bkpnEAE,"https://www.google.com/maps/place/Silverado+Franklin+Historic+Hotel+%26+Gaming+Complex,+Legends+Steakhouse+%26+Silverado+Grand+Buffet/@42.1195729,-113.2883483,6z/data=!4m9!3m8!1s0x5332a6a074a974d1:0xb9438f5b159e64d!5m2!4m1!1i2!8m2!3d44.3755516!4d-103.7311272!16s%2Fg%2F11bw_7ly1h?hl=en",ChIJ0XSpdKCmMlMRTeZZsfU4lAs,Hotel,3.0,"Silverado Franklin Historic Hotel & Gaming Complex, Legends Steakhouse & Silverado Grand Buffet",https://lh5.googleusercontent.com/p/AF1QipNOZcDAZuzYPqbrcSFxVwVr3uojSq8CaOj3BGJZ=w150-h150-k-no-p,hotel
Very good upper end food at reasonable prices. Always enough time to gamble a bit before your table is ready. Lots of fun.,ChZDSUhNMG9nS0VJQ0FnSURneWJYaEpREAE,"https://www.google.com/maps/place/Silverado+Franklin+Historic+Hotel+%26+Gaming+Complex,+Legends+Steakhouse+%26+Silverado+Grand+Buffet/@42.1195729,-113.2883483,6z/data=!4m9!3m8!1s0x5332a6a074a974d1:0xb9438f5b159e64d!5m2!4m1!1i2!8m2!3d44.3755516!4d-103.7311272!16s%2Fg%2F11bw_7ly1h?hl=en",ChIJ0XSpdKCmMlMRTeZZsfU4lAs,Hotel,5.0,"Silverado Franklin Historic Hotel & Gaming Complex, Legends Steakhouse & Silverado Grand Buffet",https://lh5.googleusercontent.com/p/AF1QipMyuIqTALyVAZ0YWVSwCx8U8z-r5439ayNo7WIx=w150-h150-k-no-p,hotel
"What a great historic hotel.  The room was very cool.  Beds, sheets and towels were amazingly soft.  The clawfoot tub in the bathroom was also very neat.",ChdDSUhNMG9nS0VJQ0FnSUM4NzhYWV9BRRAB,"https://www.google.com/maps/place/Silverado+Franklin+Historic+Hotel+%26+Gaming+Complex,+Legends+Steakhouse+%26+Silverado+Grand+Buffet/@42.1195729,-113.2883483,6z/data=!4m9!3m8!1s0x5332a6a074a974d1:0xb9438f5b159e64d!5m2!4m1!1i2!8m2!3d44.3755516!4d-103.7311272!16s%2Fg%2F11bw_7ly1h?hl=en",ChIJ0XSpdKCmMlMRTeZZsfU4lAs,Hotel,5.0,"Silverado Franklin Historic Hotel & Gaming Complex, Legends Steakhouse & Silverado Grand Buffet",https://lh5.googleusercontent.com/p/AF1QipMVyupSKBG1qWFkLYqIzIKDldfYMVqTFI3TOZhB=w150-h150-k-no-p,hotel
Christi was so friendly and made the tastiest drinks. The atmosphere was very inviting. Definitely will be returning.,ChdDSUhNMG9nS0VJQ0FnSUQ2ODVXcnR3RRAB,"https://www.google.com/maps/place/Riverside+Golf+Club+%26+Bistro+(Including+The+Rooftop+Bar)/@47.1206069,-125.4140854,8z/data=!4m6!3m5!1s0x5493e0255dc5e9d7:0xb2c62e38e1f6e65f!8m2!3d46.6744239!4d-122.9895987!16s%2Fg%2F1tdrx0cz?hl=en",ChIJ1-nFXSXgk1QRX-b24TguxrI,Golf course,5.0,Riverside Golf Club & Bistro (Including The Rooftop Bar),https://lh5.googleusercontent.com/p/AF1QipM42RgMVN6fFz1_P8V0yYOt7-C0hwVGGR0WG7qr=w150-h150-k-no-p,activity
Very nice and a fun course to play.,ChdDSUhNMG9nS0VJQ0FnSURlc0tYX3dnRRAB,"https://www.google.com/maps/place/Riverside+Golf+Club+%26+Bistro+(Including+The+Rooftop+Bar)/@47.1206069,-125.4140854,8z/data=!4m6!3m5!1s0x5493e0255dc5e9d7:0xb2c62e38e1f6e65f!8m2!3d46.6744239!4d-122.9895987!16s%2Fg%2F1tdrx0cz?hl=en",ChIJ1-nFXSXgk1QRX-b24TguxrI,Golf course,5.0,Riverside Golf Club & Bistro (Including The Rooftop Bar),https://lh5.googleusercontent.com/p/AF1QipMUjruP4ZYJdEsa4dW2EOeFXesJszRbMIilCHIW=w150-h150-k-no-p,activity
Golfing is always fun. Beer and buddies.,ChdDSUhNMG9nS0VJQ0FnSUNncjVTOXpBRRAB,"https://www.google.com/maps/place/Riverside+Golf+Club+%26+Bistro+(Including+The+Rooftop+Bar)/@47.1206069,-125.4140854,8z/data=!4m6!3m5!1s0x5493e0255dc5e9d7:0xb2c62e38e1f6e65f!8m2!3d46.6744239!4d-122.9895987!16s%2Fg%2F1tdrx0cz?hl=en",ChIJ1-nFXSXgk1QRX-b24TguxrI,Golf course,5.0,Riverside Golf Club & Bistro (Including The Rooftop Bar),https://lh5.googleusercontent.com/p/AF1QipOKaYVf6psGf0yqAtmG2yRw-O4OumPKPIy6fD7A=w150-h150-k-no-p,activity
"The food here is absolutely fantastic! The service is just as great. Great place for breakfast, lunch, dinner or just drinks! They do a fabulous job all around.",ChdDSUhNMG9nS0VJQ0FnSURVazdxR3p3RRAB,"https://www.google.com/maps/place/Riverside+Golf+Club+%26+Bistro+(Including+The+Rooftop+Bar)/@47.1206069,-125.4140854,8z/data=!4m6!3m5!1s0x5493e0255dc5e9d7:0xb2c62e38e1f6e65f!8m2!3d46.6744239!4d-122.9895987!16s%2Fg%2F1tdrx0cz?hl=en",ChIJ1-nFXSXgk1QRX-b24TguxrI,Golf course,5.0,Riverside Golf Club & Bistro (Including The Rooftop Bar),https://lh5.googleusercontent.com/p/AF1QipPSaE6bJ_wY3z6A-86c-yWrpBH4QF3bcPx0yVbh=w150-h150-k-no-p,activity
"AWESOME PEOPLE, AWESOME RV PARK, AND GREAR GOLF COURSE!",ChZDSUhNMG9nS0VJQ0FnSUNlODRtRkl3EAE,"https://www.google.com/maps/place/Riverside+Golf+Club+%26+Bistro+(Including+The+Rooftop+Bar)/@47.1206069,-125.4140854,8z/data=!4m6!3m5!1s0x5493e0255dc5e9d7:0xb2c62e38e1f6e65f!8m2!3d46.6744239!4d-122.9895987!16s%2Fg%2F1tdrx0cz?hl=en",ChIJ1-nFXSXgk1QRX-b24TguxrI,Golf course,5.0,Riverside Golf Club & Bistro (Including The Rooftop Bar),https://lh5.googleusercontent.com/p/AF1QipMV-uH5WhwpVaZgFWCbUEQ5rYwBxsGsXhEqmhg=w150-h150-k-no-p,activity
"Golf has always seemed like a boring sport to me, while ironically golf courses have always been a fascinating place for me. I flew over this golf course a few time a couple of days ago and took some nice pictures that I thought I should add them to Google maps and let everyone see the place from the sky.",ChZDSUhNMG9nS0VJQ0FnSURZaDVYMlJREAE,"https://www.google.com/maps/place/Riverside+Golf+Club+%26+Bistro+(Including+The+Rooftop+Bar)/@47.1206069,-125.4140854,8z/data=!4m6!3m5!1s0x5493e0255dc5e9d7:0xb2c62e38e1f6e65f!8m2!3d46.6744239!4d-122.9895987!16s%2Fg%2F1tdrx0cz?hl=en",ChIJ1-nFXSXgk1QRX-b24TguxrI,Golf course,5.0,Riverside Golf Club & Bistro (Including The Rooftop Bar),https://lh5.googleusercontent.com/p/AF1QipM4VxnwDLRIyTg9jZ1Vc_boeDJt0saCVO23n_y8=w150-h150-k-no-p,activity
"My Jam on sundays. Love this place good cooks great bartenders.

Owners are roaming around having a good time with customers and employees. Great environment ands atmosphere to relax put back some scotch on the rooftop overlooking the golf course.

Oh yeah. Unlimited mimosas 10$10-4 😁
If they don't have something to drink that you want,  owners will put it on the shelf, what ever your fancy be.

Oh yeah Did I unlimited mimosas?<3

That bird in the picture wouldn't leave me alone so we became best budz. It is what it is lol.",ChdDSUhNMG9nS0VJQ0FnSURBaDdxWTdnRRAB,"https://www.google.com/maps/place/Riverside+Golf+Club+%26+Bistro+(Including+The+Rooftop+Bar)/@47.1206069,-125.4140854,8z/data=!4m6!3m5!1s0x5493e0255dc5e9d7:0xb2c62e38e1f6e65f!8m2!3d46.6744239!4d-122.9895987!16s%2Fg%2F1tdrx0cz?hl=en",ChIJ1-nFXSXgk1QRX-b24TguxrI,Golf course,5.0,Riverside Golf Club & Bistro (Including The Rooftop Bar),https://lh5.googleusercontent.com/p/AF1QipMB2ik-rENVRaqOtlMiBbVLj5AAsLPADIJtTY26=w150-h150-k-no-p,activity
Looks like a well maintained​ golf course. It has a nice clubhouse and OK RV park for peaple traveling. I'm not a golfer but I stayed at the RV park.  I saw how well they kept up the golf course.  I stayed in the RV park for two months.  They did not seem good at managing the RV park and at times the management didn't know who was even there.  At times they didn't even dump the trash cans. They sometimes went days without doing this and only dumped them oafter they started overflowing. The golf course was well kept but there was lots of weeds around the RV spaces.  Electrical is included but daily space rates seem high for what they have to offer. This was NOT a dog friendly RV park. They have very poor WiFi service.  They had no laundry facilities.,ChdDSUhNMG9nS0VJQ0FnSUNBbnNMd29BRRAB,"https://www.google.com/maps/place/Riverside+Golf+Club+%26+Bistro+(Including+The+Rooftop+Bar)/@47.1206069,-125.4140854,8z/data=!4m6!3m5!1s0x5493e0255dc5e9d7:0xb2c62e38e1f6e65f!8m2!3d46.6744239!4d-122.9895987!16s%2Fg%2F1tdrx0cz?hl=en",ChIJ1-nFXSXgk1QRX-b24TguxrI,Golf course,3.0,Riverside Golf Club & Bistro (Including The Rooftop Bar),https://lh5.googleusercontent.com/p/AF1QipMdCT2iU-tPfGVeA1Ym8Y5-9yfGdfZkPZZPjHNP=w150-h150-k-no-p,activity
