label,text_length,text_length_char,text_punctuation,text_avg_word_length,text_avg_sentence_length,text_sentiment,text_emoji_count,text_count_verbs,text_count_adjectives,text_count_adverbs,text_count_pronouns,text_count_nouns,text_no_stopword_Ratio,text_stopword_ratio,text_stopword_to_nostopword_ratio,text_entired_capitalized_ratio,text_punctuation_ratio,text_spelling_error_quota,text_modal_verb_ratio,text_uncertain_ratio,text_individual_count,text_group_count,text_self_count,text_individual_ratio,text_group_ratio,text_self_ratio,text_exclamation_mark_count,text_exclamation_mark_ratio,text_topic_0,text_topic_1,text_topic_2,text_topic_3,text_topic_4,text_topic_5,text_topic_6,text_topic_7,text_topic_8,text_topic_9
0,4,25,0,5.5,4.0,2,0,0,0,0,0,3,0.75,0.25,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0250069964677095,0.7749157547950745,0.0250075384974479,0.0250090379267931,0.0250066965818405,0.0250077508389949,0.0250096209347248,0.0250156503170728,0.0250125620514154,0.0250084288418293
0,57,298,11,4.245614035087719,7.125,2,1,6,5,4,9,12,0.5735294117647058,0.4264705882352941,0.7435897435897436,0.0,0.1777281746031745,0.0172413793103448,0.0,0.0,1,2,0,0.0147058823529411,0.0294117647058823,0.0,2,0.0350877192982456,0.3582771122455597,0.0,0.0,0.0,0.0,0.0,0.6068678498268127,0.0,0.0,0.0
1,97,483,15,3.969072164948454,12.125,0,0,9,3,4,14,27,0.4954954954954955,0.5045045045045045,1.018181818181818,0.0,0.1193548976608187,0.0,0.0,0.0,1,1,0,0.009009009009009,0.009009009009009,0.0,1,0.0103092783505154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9762786626815796,0.0
0,25,124,2,4.0,12.5,2,0,4,2,0,3,5,0.5925925925925926,0.4074074074074074,0.6875,0.0,0.0476190476190476,0.0,0.0625,0.0,0,1,0,0.0,0.037037037037037,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3798277378082275,0.5586040019989014,0.0
1,2,13,2,5.0,2.0,2,0,0,0,0,0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0333426222205162,0.0333450324833393,0.0333416946232318,0.0333497151732444,0.0333499163389205,0.033358559012413,0.6998720765113831,0.0333440750837326,0.0333477519452571,0.0333485230803489
1,12,71,5,4.833333333333333,4.333333333333333,2,0,1,2,1,1,4,0.7647058823529411,0.2352941176470588,0.3076923076923077,0.25,0.4920634920634921,0.25,0.0,0.0,0,0,0,0.0,0.0,0.0,5,0.4166666666666667,0.0142899546772241,0.0142911644652485,0.014290771447122,0.0142915109172463,0.014289659447968,0.0142898233607411,0.0142911067232489,0.0142909670248627,0.8713853359222412,0.014289722777903
0,6,32,0,4.5,6.0,2,0,0,2,0,1,3,0.8333333333333334,0.1666666666666666,0.1999999999999999,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0166724976152181,0.0166722740978002,0.016671197488904,0.0166727323085069,0.0166722442954778,0.8499467372894287,0.0166723597794771,0.0166739635169506,0.0166740678250789,0.0166719388216733
0,41,234,8,4.73170731707317,6.833333333333333,2,0,2,7,1,4,9,0.5918367346938775,0.4081632653061224,0.6896551724137931,0.0,0.1604192104192104,0.0,0.0344827586206896,0.0,1,1,0,0.0204081632653061,0.0204081632653061,0.0,4,0.0975609756097561,0.0,0.0,0.0,0.9549812078475952,0.0,0.0,0.0,0.0,0.0,0.0
1,41,237,6,4.75609756097561,20.5,2,0,2,5,3,1,14,0.6382978723404256,0.3617021276595745,0.5666666666666667,0.0,0.1443089430894308,0.024390243902439,0.0,0.0,0,1,0,0.0,0.0212765957446808,0.0,1,0.024390243902439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9590699672698976,0.0
1,47,254,8,4.382978723404255,11.75,2,0,4,5,1,5,12,0.6363636363636364,0.3636363636363636,0.5714285714285715,0.0,0.1041666666666666,0.0212765957446808,0.0571428571428571,0.0,0,3,0,0.0,0.0545454545454545,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9590737819671632,0.0,0.0
1,165,847,15,4.121212121212121,23.57142857142857,0,0,15,13,6,12,41,0.5055555555555555,0.4944444444444444,0.978021978021978,0.0,0.0893820326151153,0.0180722891566265,0.0219780219780219,0.0,2,2,0,0.0111111111111111,0.0111111111111111,0.0,0,0.0,0.0,0.0,0.0,0.0,0.5842950940132141,0.0,0.4023632705211639,0.0,0.0,0.0
0,77,474,21,5.142857142857143,7.7,2,3,5,13,1,0,34,0.7634408602150538,0.2365591397849462,0.3098591549295775,0.0389610389610389,0.1577258852258852,0.0649350649350649,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.5066706538200378,0.0,0.0,0.0,0.0,0.477625161409378,0.0
0,101,494,15,3.900990099009901,10.1,0,0,10,10,4,11,22,0.5478260869565217,0.4521739130434782,0.8253968253968255,0.0,0.1190873015873015,0.0,0.0,0.0,3,0,0,0.0260869565217391,0.0,0.0,2,0.0198019801980198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9780348539352416,0.0
0,17,82,2,3.882352941176471,8.5,2,0,0,2,0,1,7,0.5789473684210527,0.4210526315789473,0.7272727272727272,0.1176470588235294,0.1079545454545454,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0100050829350948,0.0100063104182481,0.0100045828148722,0.9099526405334472,0.0100054610520601,0.0100052198395133,0.0100051714107394,0.0100058503448963,0.0100051648914814,0.0100044962018728
1,12,90,4,6.333333333333333,12.0,2,0,1,2,1,0,4,0.6666666666666666,0.3333333333333333,0.5,0.0,0.0666666666666666,0.1538461538461538,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0125066740438342,0.0125064812600612,0.0125043522566556,0.0125049939379096,0.0125044155865907,0.8874515891075134,0.0125041175633668,0.0125074544921517,0.0125059261918067,0.0125040179118514
1,26,122,3,3.653846153846154,8.666666666666666,2,0,3,3,0,6,3,0.3793103448275862,0.6206896551724138,1.636363636363636,0.0,0.1407407407407407,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0125053590163588,0.887456476688385,0.0125043280422687,0.0125046484172344,0.0125053022056818,0.012504675425589,0.0125058442354202,0.0125035950914025,0.0125059597194194,0.0125038037076592
1,18,106,3,4.722222222222222,6.0,2,0,1,2,1,1,6,0.6190476190476191,0.3809523809523809,0.6153846153846153,0.0,0.162037037037037,0.0,0.0,0.0,0,1,0,0.0,0.0476190476190476,0.0,0,0.0,0.0,0.91814786195755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,9,61,2,5.666666666666667,9.0,2,0,0,2,0,0,6,0.9090909090909092,0.0909090909090909,0.1,0.0,0.1818181818181818,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.011116974055767,0.0111174788326025,0.0111157409846782,0.0111165409907698,0.011116774752736,0.01111591886729,0.0111168213188648,0.8999497890472412,0.0111177749931812,0.0111162289977073
0,33,167,6,4.090909090909091,11.0,0,0,4,2,2,2,6,0.5128205128205128,0.4871794871794871,0.95,0.0,0.146031746031746,0.0,0.0,0.0,1,0,0,0.0256410256410256,0.0,0.0,2,0.0606060606060606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9249463081359864,0.0,0.0
1,52,275,8,4.269230769230769,13.0,1,0,6,2,0,4,17,0.5483870967741935,0.4516129032258064,0.823529411764706,0.0192307692307692,0.1284548269068393,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,3,0.0576923076923076,0.0,0.0,0.0,0.0,0.0,0.9608485102653505,0.0,0.0,0.0,0.0
1,26,141,5,4.346153846153846,13.0,2,0,4,2,0,2,10,0.6774193548387096,0.3225806451612903,0.4761904761904762,0.0,0.101010101010101,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,2,0.0769230769230769,0.9470341801643372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,17,111,6,5.529411764705882,5.666666666666667,2,0,2,5,0,2,2,0.6190476190476191,0.3809523809523809,0.6153846153846153,0.0,0.1636363636363636,0.0588235294117647,0.0,0.0,0,0,0,0.0,0.0,0.0,2,0.1176470588235294,0.0100056640803813,0.9099383354187012,0.0100075956434011,0.0100073078647255,0.01000561658293,0.010005216114223,0.0100075881928205,0.010007819160819,0.010008530691266,0.0100063821300864
1,11,54,0,3.818181818181817,11.0,2,0,1,3,0,2,2,0.5454545454545454,0.4545454545454545,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0909090909090909,0.0,0.0,0,0.0,0.0142898140475153,0.8713927268981934,0.0142880929633975,0.0142895570024847,0.0142891742289066,0.0142911681905388,0.0142895337194204,0.0142899416387081,0.0142913730815052,0.0142885902896523
0,27,151,5,4.62962962962963,9.0,2,0,3,2,3,5,4,0.5161290322580645,0.4838709677419355,0.9375,0.0,0.1416666666666667,0.037037037037037,0.0,0.0,1,2,0,0.032258064516129,0.064516129032258,0.0,1,0.037037037037037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9181604385375975,0.0
0,34,166,4,3.911764705882353,11.33333333333333,2,0,3,4,1,2,10,0.5526315789473685,0.4473684210526316,0.8095238095238094,0.0,0.0945887445887446,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.9470344185829164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,63,371,10,4.841269841269841,9.0,2,0,5,11,0,1,17,0.6027397260273972,0.3972602739726027,0.6590909090909091,0.0,0.1484243697478991,0.0,0.0,0.0,0,1,0,0.0,0.0136986301369863,0.0,2,0.0317460317460317,0.0,0.0,0.0,0.9742708802223206,0.0,0.0,0.0,0.0,0.0,0.0
1,31,181,5,4.806451612903226,7.75,2,0,2,5,2,0,9,0.6388888888888888,0.3611111111111111,0.5652173913043479,0.0,0.1442550505050505,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1,0.032258064516129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9437254667282104,0.0
1,53,261,3,3.905660377358489,17.66666666666667,2,0,7,5,1,6,11,0.5178571428571429,0.4821428571428571,0.9310344827586208,0.0,0.1470189701897019,0.0,0.0,0.0,1,0,0,0.0178571428571428,0.0,0.0,3,0.0566037735849056,0.0,0.0,0.0,0.0997155159711837,0.0,0.0,0.0,0.0,0.8669289350509644,0.0
0,128,712,27,4.5078125,11.63636363636364,0,0,20,12,4,6,54,0.6196319018404908,0.3803680981595092,0.613861386138614,0.0234375,0.1678187973642519,0.0141843971631205,0.0,0.0,1,1,0,0.0061349693251533,0.0061349693251533,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9865589141845704,0.0
0,18,91,3,4.111111111111111,9.0,2,0,0,2,0,2,7,0.6,0.4,0.6666666666666667,0.0,0.1,0.0,0.0,0.0,0,2,0,0.0,0.1,0.0,0,0.0,0.0100039299577474,0.0100037846714258,0.0100036514922976,0.0100035518407821,0.01000393088907,0.0100039802491664,0.0100047560408711,0.9099645018577576,0.0100047998130321,0.0100031355395913
1,48,253,11,4.1875,7.0,2,0,5,5,2,6,14,0.6379310344827587,0.3620689655172414,0.5675675675675675,0.0208333333333333,0.2950876504447933,0.0212765957446808,0.0,0.0,2,0,0,0.0344827586206896,0.0,0.0,6,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.9590579867362976,0.0,0.0,0.0
1,73,414,15,4.657534246575342,14.6,2,0,7,11,1,5,18,0.6071428571428571,0.3975903614457831,0.6548547129695252,0.0136986301369863,0.1521378621378621,0.0410958904109589,0.0,0.0,0,3,0,0.0,0.0357142857142857,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9769124984741212,0.0,0.0
0,86,415,7,3.837209302325582,14.33333333333333,2,0,5,10,4,5,18,0.4731182795698925,0.5268817204301075,1.113636363636364,0.0,0.0832064449711508,0.0,0.0,0.0,0,5,0,0.0,0.053763440860215,0.0,2,0.0232558139534883,0.0,0.0,0.0,0.0,0.0,0.4870025217533111,0.0,0.0,0.4887442886829376,0.0
1,121,952,4,6.859504132231405,121.0,1,0,14,17,3,0,79,0.943089430894309,0.056910569105691,0.0603448275862068,0.1074380165289256,0.008130081300813,0.2377049180327868,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9919464588165284
0,21,101,2,3.857142857142857,10.5,2,0,0,0,0,1,9,0.5652173913043478,0.4347826086956521,0.7692307692307693,0.0,0.0958333333333333,0.0,0.0,0.0,0,1,0,0.0,0.0434782608695652,0.0,2,0.0952380952380952,0.0100040761753916,0.0100036654621362,0.909967303276062,0.0100031038746237,0.0100037660449743,0.0100044663995504,0.0100032882764935,0.0100036645308136,0.0100034549832344,0.0100031616166234
0,147,793,20,4.401360544217687,12.25,0,0,26,5,7,18,30,0.5214723926380368,0.4814814814814814,0.9233115468409586,0.0,0.1103160642247329,0.0,0.0119047619047619,0.0,3,0,0,0.0184049079754601,0.0,0.0,0,0.0,0.0,0.0,0.0,0.9847331643104552,0.0,0.0,0.0,0.0,0.0,0.0
1,18,109,2,5.0,9.0,2,0,2,1,1,0,6,0.6,0.4,0.6666666666666667,0.0,0.1041666666666666,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0100051881745457,0.0100055513903498,0.0100047513842582,0.0100048007443547,0.0100039318203926,0.0100049544125795,0.0100050214678049,0.909954845905304,0.0100059555843472,0.0100049870088696
0,18,115,3,5.333333333333333,6.0,2,0,1,5,1,0,5,0.7142857142857143,0.2857142857142857,0.3999999999999999,0.0,0.2034188034188034,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9307422637939452,0.0
1,140,780,26,4.478571428571429,17.5,1,0,19,10,5,15,39,0.5903614457831325,0.4096385542168674,0.6938775510204082,0.0142857142857142,0.1337241257324457,0.0137931034482758,0.0,0.0,0,2,0,0.0,0.0120481927710843,0.0,2,0.0142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.9861436486244202,0.0,0.0,0.0
0,164,873,26,4.329268292682927,10.93333333333333,0,0,16,21,8,15,37,0.5925925925925926,0.4074074074074074,0.6875,0.0,0.1197387035622329,0.0119047619047619,0.0089285714285714,0.0,1,1,0,0.0052910052910052,0.0052910052910052,0.0,0,0.0,0.0,0.0,0.0,0.0,0.9876630902290344,0.0,0.0,0.0,0.0,0.0
1,27,237,2,7.814814814814815,27.0,1,0,1,1,0,0,25,0.9655172413793104,0.0344827586206896,0.0357142857142857,0.1111111111111111,0.0689655172413793,0.4074074074074074,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.966608226299286,0.0,0.0,0.0
1,91,481,12,4.241758241758242,30.33333333333333,0,1,9,10,3,8,33,0.6019417475728155,0.3980582524271844,0.6612903225806452,0.0109890109890109,0.0597665484633569,0.0,0.0,0.0,1,0,0,0.0097087378640776,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.9816197752952576,0.0,0.0,0.0,0.0
1,15,114,4,6.533333333333333,7.5,2,0,0,5,3,1,4,0.8,0.2,0.25,0.0,0.202020202020202,0.0,0.0,0.0,1,0,0,0.05,0.0,0.0,2,0.1333333333333333,0.0,0.0,0.4551440477371216,0.0,0.0,0.0,0.0,0.0,0.4781595766544342,0.0
1,14,103,3,6.285714285714286,3.5,2,0,1,0,0,0,9,0.7647058823529411,0.2352941176470588,0.3076923076923077,0.0,0.2583333333333333,0.0714285714285714,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.2240903675556183,0.0,0.0,0.7031109929084778,0.0,0.0,0.0
1,115,596,19,4.139130434782609,38.33333333333334,2,0,8,17,3,11,34,0.5681818181818182,0.4318181818181818,0.7599999999999999,0.0,0.0916666666666666,0.0,0.0,0.0,2,1,0,0.0151515151515151,0.0075757575757575,0.0,1,0.008695652173913,0.0,0.0,0.0,0.4491116404533386,0.0,0.0,0.0,0.0,0.5360586047172546,0.0
1,59,302,10,4.101694915254237,19.66666666666667,2,0,4,9,1,5,16,0.5942028985507246,0.4057971014492754,0.6829268292682927,0.0,0.0879598662207357,0.0,0.0,0.0,1,0,0,0.0144927536231884,0.0,0.0,0,0.0,0.9727175235748292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,165,883,17,4.33939393939394,12.69230769230769,2,0,27,15,5,23,35,0.510752688172043,0.489247311827957,0.9578947368421054,0.0,0.100282265970525,0.0059171597633136,0.0,0.0,0,0,0,0.0,0.0,0.0,2,0.0121212121212121,0.0,0.0,0.1041436418890953,0.0,0.0,0.336748331785202,0.5493671894073486,0.0,0.0,0.0
0,6,21,0,2.666666666666667,6.0,2,1,0,1,0,1,2,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.1666666666666666,0.0,0,0.0,0.0333375595510005,0.0333412028849124,0.0333354473114013,0.6999545693397522,0.0333356224000453,0.0333381257951259,0.0333380214869976,0.0333405062556266,0.0333414860069751,0.0333375185728073
0,39,195,3,4.025641025641026,19.5,0,0,5,3,1,2,13,0.5714285714285714,0.4285714285714285,0.75,0.0,0.05,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9470341801643372,0.0,0.0,0.0
1,96,537,13,4.583333333333333,16.0,0,0,13,7,7,8,27,0.5963302752293578,0.4036697247706422,0.676923076923077,0.0,0.0922992092602848,0.0202020202020202,0.0,0.0,3,1,0,0.0275229357798165,0.0091743119266055,0.0,0,0.0,0.0,0.0,0.406333863735199,0.0,0.0,0.0,0.5107488632202148,0.0,0.0666235983371734,0.0
1,11,86,14,6.727272727272728,11.0,2,0,5,2,1,2,4,0.8235294117647058,0.1764705882352941,0.2142857142857143,0.0,0.0,0.0833333333333333,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0100054293870925,0.909943163394928,0.0100057693198323,0.0100065441802144,0.0100049693137407,0.0100059686228632,0.0100070275366306,0.0100056668743491,0.0100088817998766,0.0100065534934401
1,46,272,7,4.869565217391305,11.5,2,0,2,7,4,4,14,0.6730769230769231,0.3269230769230769,0.4857142857142857,0.0,0.1172093837535014,0.0434782608695652,0.0285714285714285,0.0,0,0,0,0.0,0.0,0.0,2,0.0434782608695652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9653623700141908,0.0
0,88,500,18,4.693181818181818,9.77777777777778,2,0,4,10,6,4,28,0.6226415094339622,0.3773584905660377,0.6060606060606061,0.0,0.1907503396538484,0.034090909090909,0.0,0.0,1,0,0,0.0094339622641509,0.0,0.0,2,0.0227272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9804226756095886,0.0
0,72,418,16,4.75,10.28571428571429,2,0,6,10,2,2,23,0.6436781609195402,0.3563218390804598,0.5535714285714286,0.0,0.195360988218131,0.0136986301369863,0.0,0.0,0,2,0,0.0,0.0229885057471264,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.977483570575714,0.0
0,38,201,3,4.315789473684211,12.66666666666667,2,0,2,6,2,4,9,0.5121951219512195,0.4878048780487805,0.9523809523809524,0.0,0.1244444444444444,0.0,0.0,0.0,2,2,0,0.048780487804878,0.048780487804878,0.0,0,0.0,0.0,0.0,0.0,0.0,0.9399808049201964,0.0,0.0,0.0,0.0,0.0
0,121,680,19,4.611570247933884,24.2,0,0,18,7,3,7,42,0.5857142857142857,0.4142857142857143,0.7073170731707317,0.1074380165289256,0.1281904761904762,0.1065573770491803,0.0121951219512195,0.0,1,0,0,0.0071428571428571,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9836182594299316,0.0
1,56,311,12,4.464285714285714,9.333333333333334,2,0,4,6,4,6,18,0.6212121212121212,0.3787878787878788,0.6097560975609756,0.0,0.1168609168609168,0.0175438596491228,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9666506052017212,0.0
0,10,56,3,4.7,10.0,0,0,2,0,0,1,4,0.6153846153846154,0.3846153846153846,0.625,0.0,0.1538461538461538,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0166729465126991,0.8499464988708496,0.0166711304336786,0.0166724622249603,0.0166721697896718,0.0166733190417289,0.0166723225265741,0.0166729893535375,0.0166752859950065,0.0166708808392286
1,12,74,2,5.083333333333333,6.0,2,0,0,4,1,0,2,0.6428571428571429,0.3571428571428571,0.5555555555555556,0.0,0.1458333333333333,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0125030893832445,0.0125033017247915,0.0125023853033781,0.0125024318695068,0.0125023294240236,0.0125023266300559,0.0125027913600206,0.0125025510787963,0.8874769806861877,0.0125017743557691
1,49,269,11,4.469387755102041,9.8,2,0,7,5,2,2,14,0.6440677966101694,0.3559322033898305,0.5526315789473685,0.0204081632653061,0.1652886002886003,0.02,0.0,0.0,0,0,0,0.0,0.0,0.0,2,0.0408163265306122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.966647744178772,0.0
1,90,455,9,4.044444444444444,15.0,2,0,8,12,3,6,20,0.5050505050505051,0.494949494949495,0.98,0.0,0.0958991988403753,0.0222222222222222,0.0,0.0,1,0,0,0.0101010101010101,0.0,0.0,0,0.0,0.0,0.9763033390045166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,91,559,10,5.076923076923077,13.0,0,0,9,9,7,2,25,0.6,0.4,0.6666666666666667,0.0,0.0785280778978258,0.0109890109890109,0.0,0.0,1,0,0,0.01,0.0,0.0,0,0.0,0.9799873232841492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,69,353,9,4.130434782608695,8.625,2,0,9,6,7,11,12,0.5121951219512195,0.4878048780487805,0.9523809523809524,0.0,0.1140422077922077,0.0136986301369863,0.0,0.0,0,0,0,0.0,0.0,0.0,4,0.0579710144927536,0.0,0.9666467905044556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,37,177,5,3.675675675675676,9.25,2,0,3,4,1,2,8,0.5476190476190477,0.4523809523809524,0.826086956521739,0.0,0.134375,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9399814009666444,0.0
0,93,556,19,4.946236559139785,15.5,2,0,11,11,2,10,28,0.6607142857142857,0.3392857142857143,0.5135135135135136,0.010752688172043,0.1269700551615445,0.0425531914893617,0.0405405405405405,0.0,0,4,1,0.0,0.0357142857142857,0.0089285714285714,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8439571261405945,0.1403408646583557,0.0
1,20,118,3,4.75,6.666666666666667,2,0,1,3,1,2,6,0.6086956521739131,0.391304347826087,0.6428571428571428,0.0,0.1738095238095238,0.05,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.9181382060050964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
