text,reviewId,url,placeId,categoryName,stars,title,reviewImageUrls/0,genre
Great service and even greater food. The shrimp cocktails are the best I've had in Wichita area.,ChdDSUhNMG9nS0VJQ0FnSUMwX3R5b3RBRRAB,"https://www.google.de/maps/place/El+Azteca+Mexican+Restaurant/@37.6937744,-97.3232229,10z/data=!4m6!3m5!1s0x87bae9203858441b:0xeb7657f8b0779213!8m2!3d37.5651261!4d-97.3526337!16s%2Fg%2F11fj464kby?hl=en",ChIJG0RYOCDpuocRE5J3sPhXdus,Mexican restaurant,5.0,El Azteca Mexican Restaurant,https://lh5.googleusercontent.com/p/AF1QipOwn-xsJOWrfXWQ_qDU8P5mrO01FFMvC3QK1agE=w150-h150-k-no-p,restaurant
"Great service, delicious food!",ChZDSUhNMG9nS0VJQ0FnSURJX3NXRVpREAE,"https://www.google.de/maps/place/El+Azteca+Mexican+Restaurant/@37.6937744,-97.3232229,10z/data=!4m6!3m5!1s0x87bae9203858441b:0xeb7657f8b0779213!8m2!3d37.5651261!4d-97.3526337!16s%2Fg%2F11fj464kby?hl=en",ChIJG0RYOCDpuocRE5J3sPhXdus,Mexican restaurant,5.0,El Azteca Mexican Restaurant,https://lh5.googleusercontent.com/p/AF1QipP3piv06vvB249XzdcUeBRumr5bIDyjHe99CXwu=w150-h150-k-no-p,restaurant
Get off your phones.,ChdDSUhNMG9nS0VJQ0FnSUNZXzVmZHpBRRAB,"https://www.google.de/maps/place/El+Azteca+Mexican+Restaurant/@37.6937744,-97.3232229,10z/data=!4m6!3m5!1s0x87bae9203858441b:0xeb7657f8b0779213!8m2!3d37.5651261!4d-97.3526337!16s%2Fg%2F11fj464kby?hl=en",ChIJG0RYOCDpuocRE5J3sPhXdus,Mexican restaurant,2.0,El Azteca Mexican Restaurant,https://lh5.googleusercontent.com/p/AF1QipPlL8tLWA7SN5M740DwRqQ1IkD48YbRgILo_Dsi=w150-h150-k-no-p,restaurant
"The Food ,and the staff are exceptional!!!",ChZDSUhNMG9nS0VJQ0FnSUQwN1B6MkpBEAE,"https://www.google.de/maps/place/El+Azteca+Mexican+Restaurant/@37.6937744,-97.3232229,10z/data=!4m6!3m5!1s0x87bae9203858441b:0xeb7657f8b0779213!8m2!3d37.5651261!4d-97.3526337!16s%2Fg%2F11fj464kby?hl=en",ChIJG0RYOCDpuocRE5J3sPhXdus,Mexican restaurant,5.0,El Azteca Mexican Restaurant,https://lh5.googleusercontent.com/p/AF1QipMU4lUnmZ9VyO4eUBcO967il367y65_sRlJhw1f=w150-h150-k-no-p,restaurant
"This is how $50 worth of pizza is delivered.

Update: after speaking with the manager, Paul, he was apologetic and applied a credit to our next order.",ChdDSUhNMG9nS0VJQ0FnSURlNkw3eHV3RRAB,"https://www.google.de/maps/place/Pizza+Ranch/@42.4803875,-96.4189768,11z/data=!4m6!3m5!1s0x878dff094bb15b93:0x5329caf26168bfb4!8m2!3d42.3992598!4d-96.3617679!16s%2Fg%2F1td18bm3?hl=en",ChIJk1uxSwn_jYcRtL9oYfLKKVM,Buffet restaurant,1.0,Pizza Ranch,https://lh5.googleusercontent.com/p/AF1QipP1vgCimu4r9V4Yt-OmWc9Kto3vWooQGD-jwbUL=w150-h150-k-no-p,restaurant
"Best chicken around. Hands down. A wide variety of pizzas specialized to your liking.(dessert pizzas too) Also and amazing salad bar. Dine in, buffet, pickup, and delivery all available for orders. Try the new specialties for fall!!! This includes pretzel crust pizza, pumpkin pie cactus bread, and an oriental salad. All the employees are helpful and kind. I hope you have a LEGENDARY experience at Pizza Ranch in Sergeant Bluff.",ChdDSUhNMG9nS0VJQ0FnSUQwbEl5TDJRRRAB,"https://www.google.de/maps/place/Pizza+Ranch/@42.4803875,-96.4189768,11z/data=!4m6!3m5!1s0x878dff094bb15b93:0x5329caf26168bfb4!8m2!3d42.3992598!4d-96.3617679!16s%2Fg%2F1td18bm3?hl=en",ChIJk1uxSwn_jYcRtL9oYfLKKVM,Buffet restaurant,5.0,Pizza Ranch,https://lh5.googleusercontent.com/p/AF1QipMLjjJ1zIq2ghmOtO6G0PqclTvVA28_VGPfDWgo=w150-h150-k-no-p,restaurant
Came to Pizza Ranch with some other Real Estate agents and my experience was great. I was able to pay for the buffet with no wait time. The food was delicious and our server was always available to take our plates or offer us what ever we need. Thank you Pizza Ranch in Sergeant Bluff!!!,ChZDSUhNMG9nS0VJQ0FnSUR5aXVyTkx3EAE,"https://www.google.de/maps/place/Pizza+Ranch/@42.4803875,-96.4189768,11z/data=!4m6!3m5!1s0x878dff094bb15b93:0x5329caf26168bfb4!8m2!3d42.3992598!4d-96.3617679!16s%2Fg%2F1td18bm3?hl=en",ChIJk1uxSwn_jYcRtL9oYfLKKVM,Buffet restaurant,5.0,Pizza Ranch,https://lh5.googleusercontent.com/p/AF1QipOApdhDMEOBd2dEYACdYLL-aAo_bsgTBVaBEq37=w150-h150-k-no-p,restaurant
"Howdy Pardner! Looking for good food at an even better price? You must go to Pizza Ranch! Pizza Ranch is not a thing on the west coast so once it was discovered what they have to offer and the price we skedaddled on over for some fresh salad, variety of pizza, desert pizza and ice cream, chicken, mac and cheese, veggies and ""pop"". Take as many trips as you'd like, the only one to judge may be the side eyeing horse but horses just be like that sometimes.  Bonus Tip: The Italian dressing is available in a pouch at the end of the salad bar.",ChZDSUhNMG9nS0VJQ0FnSURTc3I2S1dnEAE,"https://www.google.de/maps/place/Pizza+Ranch/@42.4803875,-96.4189768,11z/data=!4m6!3m5!1s0x878dff094bb15b93:0x5329caf26168bfb4!8m2!3d42.3992598!4d-96.3617679!16s%2Fg%2F1td18bm3?hl=en",ChIJk1uxSwn_jYcRtL9oYfLKKVM,Buffet restaurant,5.0,Pizza Ranch,https://lh5.googleusercontent.com/p/AF1QipNP-cBq_9BJ70tCyCSY3w_YiG9TC0l8vzknq4XY=w150-h150-k-no-p,restaurant
We stopped at this establishment around 7 and the door was unlocked and we walked in. After we were all inside 2 voices yelled out we are closed. This is very unfortunate as this was the first time we was visiting this place and had to take our party of over 7 people to a different place.,ChdDSUhNMG9nS0VJQ0FnSUNCbTVLVDZRRRAB,"https://www.google.de/maps/place/Pizza+Ranch/@42.4803875,-96.4189768,11z/data=!4m6!3m5!1s0x878dff094bb15b93:0x5329caf26168bfb4!8m2!3d42.3992598!4d-96.3617679!16s%2Fg%2F1td18bm3?hl=en",ChIJk1uxSwn_jYcRtL9oYfLKKVM,Buffet restaurant,2.0,Pizza Ranch,https://lh5.googleusercontent.com/p/AF1QipPSyp49HCEOKXcuJWBvPGERkL_ZwZZjji6dx2_O=w150-h150-k-no-p,restaurant
Such great staff. Good food. My favorite part was the little kiddie door though so adorable.,ChdDSUhNMG9nS0VJQ0FnSUN5bTh5Mi13RRAB,"https://www.google.de/maps/place/Pizza+Ranch/@42.4803875,-96.4189768,11z/data=!4m6!3m5!1s0x878dff094bb15b93:0x5329caf26168bfb4!8m2!3d42.3992598!4d-96.3617679!16s%2Fg%2F1td18bm3?hl=en",ChIJk1uxSwn_jYcRtL9oYfLKKVM,Buffet restaurant,5.0,Pizza Ranch,https://lh5.googleusercontent.com/p/AF1QipOD4LH19DpDFg124gxj07ngJKZULxJKeBrYDMIV=w150-h150-k-no-p,restaurant
"It was early and we were the only ones in the dinning room for a good while before anyone else showed up. We had a pizza made which was sooo good. The salad bar is always delicious. We did run into some dried out chicken, which is usually juicey, but a little gravy helped bring it back. The server never prebussed and we had a stack of plates and trash sitting on oir table thru out our visit. Other then that, we LOVE Pizza Ranch and will continue stopping in when we see them!",ChZDSUhNMG9nS0VJQ0FnSURCNGEzVGNREAE,"https://www.google.de/maps/place/Pizza+Ranch/@42.4803875,-96.4189768,11z/data=!4m6!3m5!1s0x878dff094bb15b93:0x5329caf26168bfb4!8m2!3d42.3992598!4d-96.3617679!16s%2Fg%2F1td18bm3?hl=en",ChIJk1uxSwn_jYcRtL9oYfLKKVM,Buffet restaurant,4.0,Pizza Ranch,https://lh5.googleusercontent.com/p/AF1QipPiwUPbM81SQq0c-dpWavNw6LIwagnq8eWWrvZc=w150-h150-k-no-p,restaurant
"Ordered the steak fajitas and I was not disappointed. Not a speedy drive-thru, but I didn't expect it to be based on the menu.... Think restaurant quality with a convenient drive-thru window.",ChZDSUhNMG9nS0VJQ0FnSURPOTdlQkNREAE,"https://www.google.de/maps/place/La+Momia+Tacos/@42.4803875,-96.4189768,11z/data=!4m6!3m5!1s0x878dfd6374423ccd:0xc35c40c4420d8469!8m2!3d42.5019424!4d-96.4033436!16s%2Fg%2F1tjcpys9?hl=en",ChIJzTxCdGP9jYcRaYQNQsRAXMM,Mexican restaurant,4.0,La Momia Tacos,https://lh5.googleusercontent.com/p/AF1QipNkecltaSybf51i_sUKEi0_jjEqUM2uU6PPwBla=w150-h150-k-no-p,restaurant
This place takes cash only. The food is pretty good tho. I've only tried 3 different items here but no complaints..this is their carnitas tacos with everything + avocado Wich I believe is extra.. also they'll only give you one slice of lime so you should ask for extra lime if that's your preference..,ChZDSUhNMG9nS0VJQ0FnSUNtOHBhYk93EAE,"https://www.google.de/maps/place/La+Momia+Tacos/@42.4803875,-96.4189768,11z/data=!4m6!3m5!1s0x878dfd6374423ccd:0xc35c40c4420d8469!8m2!3d42.5019424!4d-96.4033436!16s%2Fg%2F1tjcpys9?hl=en",ChIJzTxCdGP9jYcRaYQNQsRAXMM,Mexican restaurant,3.0,La Momia Tacos,https://lh5.googleusercontent.com/p/AF1QipOiHmH-bImy4Ap1tR90GRsSDDEqFq7M_DRTV8LM=w150-h150-k-no-p,restaurant
Tortas are good. Fries come with the meal but dnt expect much from the fries. Fries are the downside of the meal. Probably half of the amount in a small size order from other places.,ChdDSUhNMG9nS0VJQ0FnSUM2cHZYd2pnRRAB,"https://www.google.de/maps/place/La+Momia+Tacos/@42.4803875,-96.4189768,11z/data=!4m6!3m5!1s0x878dfd6374423ccd:0xc35c40c4420d8469!8m2!3d42.5019424!4d-96.4033436!16s%2Fg%2F1tjcpys9?hl=en",ChIJzTxCdGP9jYcRaYQNQsRAXMM,Mexican restaurant,3.0,La Momia Tacos,https://lh5.googleusercontent.com/p/AF1QipOo8KPrXVZBBLf6Y79zZvRZKAZxwRFc5d8GBw10=w150-h150-k-no-p,restaurant
This was my 1st time eating here and I was impressed. It has a few rules and I'm ok with them. Everything was delicious and the prices were very nice.  Free self serve refills on drinks is amazing.  Good service and atmosphere. I would recommend this place to anyone that loves Italian food or just pasta in general. They also have pizza and salad options and so much more.,ChdDSUhNMG9nS0VJQ0FnSURHOTYyODN3RRAB,"https://www.google.de/maps/place/Fazoli's/@42.5625955,-96.9852911,11z/data=!4m6!3m5!1s0x878dfff4ad86f2c3:0xe8ee06247c2fc9de!8m2!3d42.4367247!4d-96.3650302!16s%2Fg%2F11lgytsy77?hl=en",ChIJw_KGrfT_jYcR3skvfCQG7ug,Italian restaurant,5.0,Fazoli's,https://lh5.googleusercontent.com/p/AF1QipMvKBAgIQnVahXedijPcB5cLzYJsd2aSsbja5Eg=w150-h150-k-no-p,restaurant
"Food is delicious, restaurant is clean and staff is friendly.",ChdDSUhNMG9nS0VJQ0FnSURlMGQ3ajBRRRAB,"https://www.google.de/maps/place/Fazoli's/@42.5625955,-96.9852911,11z/data=!4m6!3m5!1s0x878dfff4ad86f2c3:0xe8ee06247c2fc9de!8m2!3d42.4367247!4d-96.3650302!16s%2Fg%2F11lgytsy77?hl=en",ChIJw_KGrfT_jYcR3skvfCQG7ug,Italian restaurant,5.0,Fazoli's,https://lh5.googleusercontent.com/p/AF1QipMFMM-LUU3aMH-YVL12LJXflrxbXWKWf6y8vXL1=w150-h150-k-no-p,restaurant
"Very economical. This sampler I got had 4 different things on it using a big plate. For $3 more, you get a salad and drink. All said and done, about $12 for everything, and it was a ton of food. Service was great. Food was prepared quickly, very friendly people, and attentive to check up on you. Bread sticks (when dining in) are unlimited, and they come hot and fresh, buttered and seasoned with garlic. They are super soft and fluffy. Honestly, I rate their breadsticks above Olive Gardens. They are wonderful. Reasons why I’m not going with 5 stars, is nothing that this location has control over. It’s not a complaint of the individual location itself. First issue is, I felt the Alfredo sauce was very bland. I’ve had stuff out of a jar at home that beats it. Secondly, the amount of sauce (all 3 pastas had the same issue) they put on is very little compared to the noodles you get. My feeling is, I can buy a pound of uncooked noodles for $1 at the store. After they absorb the water, you’ve got 2lbs of noodles for $1. Commercially, they buy them much cheaper than that even. Noodles are incredibly cheap. Yet, you’re not really given enough sauce for them. Since pasta is so cheap, you’d think they could afford another 50 cents of sauce. The picture makes it look ok because it’s all on the top. It certainly looks like a decent amount of sauce. But you can’t see the noodle to sauce ratio. Also, I assume they have a pre-specified ladle size they are told to use. However, mix things up (or eat the top portion), and you’ll quickly find yourself eating plain noodles. Again, I’m sure this is a corporate thing, and not location specific, but you’re reading my review because you want an honest review, right? So, I’m going to tell my experience as it was. Over all, I’m giving it 4 stars still, as service is good, breadsticks are wonderful, and food was pretty good, aside from the lack of sauce. Go in there prepared with this info, and see what you think. And remember, those wonderful breadsticks... they are unlimited. They will keep bringing more if you want. And, you’ll likely want them to.",ChZDSUhNMG9nS0VJQ0FnSUNLa1A2Y1l3EAE,"https://www.google.de/maps/place/Fazoli's/@42.5625955,-96.9852911,11z/data=!4m6!3m5!1s0x878dfff4ad86f2c3:0xe8ee06247c2fc9de!8m2!3d42.4367247!4d-96.3650302!16s%2Fg%2F11lgytsy77?hl=en",ChIJw_KGrfT_jYcR3skvfCQG7ug,Italian restaurant,4.0,Fazoli's,https://lh5.googleusercontent.com/p/AF1QipNvInS7CqLbU6owlayALHl3bV3IVsl8nVeWVyC-=w150-h150-k-no-p,restaurant
"We have to agree with everyone else, their breadsticks are pretty good.",ChZDSUhNMG9nS0VJQ0FnSURLd3N6MmNnEAE,"https://www.google.de/maps/place/Fazoli's/@42.5625955,-96.9852911,11z/data=!4m6!3m5!1s0x878dfff4ad86f2c3:0xe8ee06247c2fc9de!8m2!3d42.4367247!4d-96.3650302!16s%2Fg%2F11lgytsy77?hl=en",ChIJw_KGrfT_jYcR3skvfCQG7ug,Italian restaurant,3.0,Fazoli's,https://lh5.googleusercontent.com/p/AF1QipNBhbzaoDhPIB7R9RGYcZwHUrEqhWOxUw196FII=w150-h150-k-no-p,restaurant
"Couldn't have asked for a better lunch it was delicious and fast and friendly, awesome food!!!",ChdDSUhNMG9nS0VJQ0FnSUNLclpPcnZBRRAB,"https://www.google.de/maps/place/Fazoli's/@42.5625955,-96.9852911,11z/data=!4m6!3m5!1s0x878dfff4ad86f2c3:0xe8ee06247c2fc9de!8m2!3d42.4367247!4d-96.3650302!16s%2Fg%2F11lgytsy77?hl=en",ChIJw_KGrfT_jYcR3skvfCQG7ug,Italian restaurant,5.0,Fazoli's,https://lh5.googleusercontent.com/p/AF1QipObJvcMlr84VBUJeqKowpj0VOQN6fp1lXUWaysY=w150-h150-k-no-p,restaurant
Solid food at extremely reasonable prices.,ChZDSUhNMG9nS0VJQ0FnSUN5di1URWVnEAE,"https://www.google.de/maps/place/Fazoli's/@42.5625955,-96.9852911,11z/data=!4m6!3m5!1s0x878dfff4ad86f2c3:0xe8ee06247c2fc9de!8m2!3d42.4367247!4d-96.3650302!16s%2Fg%2F11lgytsy77?hl=en",ChIJw_KGrfT_jYcR3skvfCQG7ug,Italian restaurant,4.0,Fazoli's,https://lh5.googleusercontent.com/p/AF1QipP0eXTqVDM6OWMsjbagGCeMI9twlfBChFjFXJg=w150-h150-k-no-p,restaurant
The sprite has a weird flavor not sure what the issue is but i hope you get it fixed soon,ChZDSUhNMG9nS0VJQ0FnSUNxaklqUmR3EAE,"https://www.google.de/maps/place/Fazoli's/@42.5625955,-96.9852911,11z/data=!4m6!3m5!1s0x878dfff4ad86f2c3:0xe8ee06247c2fc9de!8m2!3d42.4367247!4d-96.3650302!16s%2Fg%2F11lgytsy77?hl=en",ChIJw_KGrfT_jYcR3skvfCQG7ug,Italian restaurant,4.0,Fazoli's,https://lh5.googleusercontent.com/p/AF1QipOrO2RfwJVdlbntZ1ta79gVGdADJmIS-cLAcC2m=w150-h150-k-no-p,restaurant
Waiting in line for the drive-thru.,ChZDSUhNMG9nS0VJQ0FnSUN5di1xdGJBEAE,"https://www.google.de/maps/place/Fazoli's/@42.5625955,-96.9852911,11z/data=!4m6!3m5!1s0x878dfff4ad86f2c3:0xe8ee06247c2fc9de!8m2!3d42.4367247!4d-96.3650302!16s%2Fg%2F11lgytsy77?hl=en",ChIJw_KGrfT_jYcR3skvfCQG7ug,Italian restaurant,3.0,Fazoli's,https://lh5.googleusercontent.com/p/AF1QipMUrE5kNtJN_n7u6rs-atqD0nbjvMfxqcaJs-xj=w150-h150-k-no-p,restaurant
"If you have a healthy appetite you gotta check out BullDawg's Burgers....and ask for Mike....who happens to be the Owner.

Mike is very personable and friendly he greeted me as soon as I walked in the door.....in other words he made me feel welcomed immediately and things only got better from there!

The food...all I can say is....OH MY GOODNESS!!!!! I ordered a chocolate shake (no whipped cream  HUMONGOUS BURGER and loaded fries and I was in delicious food heaven!!!

If you are located in Pittsburgh or ever find yourself visiting Pittsburgh make a bee line to BullDawg's Burgers and ask for Mike.......tell him The Disabled Vet sent ya'!!!!!!!

100% guarantee you won't leave hungry!",ChZDSUhNMG9nS0VJQ0FnSUQtLTQtSEZnEAE,"https://www.google.com/maps/place/BullDawg's+Burgers/@40.5115446,-80.0387367,16z/data=!4m6!3m5!1s0x8835ad7ce83580cf:0x257320a795255064!8m2!3d40.5115446!4d-80.030497!16s%2Fg%2F11jm37z8cy?hl=en",ChIJz4A16HytNYgRZFAllacgcyU,Restaurant,5.0,BullDawg's Burgers,https://lh5.googleusercontent.com/p/AF1QipNb-xm9ofsX8xsOGEOjZQDdnMGJk0E5c6hgKC3O=w150-h150-k-no-p,restaurant
"Pretty decent little sandwich shop. They have hoagies, cheesesteaks, burgers, wings, and almost any other American type food. Tonight, I saw they had a great deal on Uber Eats offering buy 1 get one 1 free on select items. I decided to try the classic Philly cheesesteak, which also came with their hand cut fries (you also have the option of substituting chicken for steak).

The cheesesteak was about $12.50 each, which I think is an okay price. Portion size is decent too, not too big nor too small. I will say that there was quite a lot of bread in comparison to the meat, cheese, and vegetables. I believe the bun was too thick. The steak itself was pretty flavorful and had a good texture. They use an adequate amount of cheese. Good amount of mushrooms, and each mushroom is quite big, but they do have a slight canned flavor.

The fries were just okay. Quality probably declined due to them being in the car for delivery. Still, they were not bad, and definitely nice to get fries for free. As usual, I would have wanted a bit more salt or pepper, and they were a bit limp.

All in all, not a bad spot for a sandwich, wings, or other classic American fare. The cheesesteak was still enjoyable, just nothing special. I do appreciate the deal they had going on with Uber Eats, though.",ChdDSUhNMG9nS0VJQ0FnSUNlNXJpVTdRRRAB,"https://www.google.com/maps/place/BullDawg's+Burgers/@40.5115446,-80.0387367,16z/data=!4m6!3m5!1s0x8835ad7ce83580cf:0x257320a795255064!8m2!3d40.5115446!4d-80.030497!16s%2Fg%2F11jm37z8cy?hl=en",ChIJz4A16HytNYgRZFAllacgcyU,Restaurant,3.0,BullDawg's Burgers,https://lh5.googleusercontent.com/p/AF1QipPGzgh7f-rI95xWXoGM3SaAo5QS-AoZfXJbGDUT=w150-h150-k-no-p,restaurant
